mut_1,mut_2,mut_3,count,gene_name_1,gene_name_2,gene_name_3,amenable_1,amenable_2,amenable_3,all_amenable,mouse_variant_1,mouse_variant_2,mouse_variant_3,all_mouse
AACR-H0000145-M01,AACR-H0000573-M01,AACR-H0000226-M01,62,GATA2,KRAS,ZRSR2,True,False,False,False,True,,True,False
AACR-H0000342-M01,AACR-H0000316-M01,AACR-H0000172-M01,62,CSF3R,SF3B1,CBLB,False,True,True,False,,True,True,False
AACR-H0000316-M01,AACR-H0000238-M01,AACR-H0000251-M01,62,SF3B1,NPM1,CUX1,True,False,True,False,True,,True,False
AACR-H0000166-M01,AACR-H0000643-M01,AACR-H0000198-M01,62,NOTCH1,WT1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000345-M01,AACR-H0000166-M01,AACR-H0000325-M01,62,PDGFRA,NOTCH1,CBL,False,True,False,False,,True,,False
AACR-H0000342-M01,AACR-H0000258-M01,AACR-H0000226-M01,62,CSF3R,CUX1,ZRSR2,False,True,False,False,,True,True,False
AACR-H0000172-M01,AACR-H0000124-M01,AACR-H0000920-M01,62,CBLB,CBLB,KIT,True,False,False,False,True,,True,False
AACR-H0000185-M01,AACR-H0000940-M01,AACR-H0000136-M01,62,CSF3R,KRAS,FLT3,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000920-M01,AACR-H0000137-M01,62,GATA2,KIT,SRSF2,True,False,True,False,True,True,True,True
AACR-H0000579-M01,AACR-H0000251-M01,AACR-H0000178-M01,62,PDGFRA,CUX1,NOTCH1,False,True,False,False,,True,,False
AACR-H0000128-M01,AACR-H0000579-M01,AACR-H0000273-M01,62,CBLB,PDGFRA,JAK3,False,False,False,False,,,,False
AACR-H0000122-M01,AACR-H0001109-M01,AACR-H0000137-M01,62,PDGFRA,TP53,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000579-M01,AACR-H0000251-M01,AACR-H0000136-M01,62,PDGFRA,CUX1,FLT3,False,True,True,False,,True,True,False
AACR-H0000122-M01,AACR-H0001104-M01,AACR-H0000137-M01,62,PDGFRA,TP53,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000614-M01,AACR-H0000238-M01,AACR-H0000158-M01,62,GATA2,NPM1,NOTCH1,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000251-M01,AACR-H0000643-M01,62,CBLB,CUX1,WT1,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000920-M01,AACR-H0000178-M01,62,NRAS,KIT,NOTCH1,True,False,False,False,True,True,,False
AACR-H0000145-M01,AACR-H0000325-M01,AACR-H0000359-M01,62,GATA2,CBL,IDH2,True,False,True,False,True,,True,False
AACR-H0000124-M01,AACR-H0000537-M01,AACR-H0000273-M01,62,CBLB,SETBP1,JAK3,False,False,False,False,,,,False
AACR-H0000258-M01,AACR-H0000640-M01,AACR-H0000118-M01,62,CUX1,WT1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000250-M01,AACR-H0000573-M01,AACR-H0000132-M01,62,PTEN,KRAS,RUNX1,False,False,False,False,,,,False
AACR-H0001104-M01,AACR-H0000118-M01,AACR-H0000137-M01,62,TP53,SRSF2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000579-M01,AACR-H0000198-M01,AACR-H0000226-M01,62,PDGFRA,RUNX1,ZRSR2,False,False,False,False,,,True,False
AACR-H0000142-M01,AACR-H0000123-M01,AACR-H0001109-M01,62,CUX1,SMC3,TP53,False,True,True,False,,True,True,False
AACR-H0000118-M01,AACR-H0000537-M01,AACR-H0000273-M01,62,SRSF2,SETBP1,JAK3,True,False,False,False,True,,,False
AACR-H0000316-M01,AACR-H0000238-M01,AACR-H0000258-M01,62,SF3B1,NPM1,CUX1,True,False,True,False,True,,True,False
AACR-H0000579-M01,AACR-H0000258-M01,AACR-H0000133-M01,62,PDGFRA,CUX1,CUX1,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0001104-M01,AACR-H0000137-M01,62,CBLB,TP53,SRSF2,False,True,True,False,,True,True,False
AACR-H0000142-M01,AACR-H0000123-M01,AACR-H0001104-M01,62,CUX1,SMC3,TP53,False,True,True,False,,True,True,False
AACR-H0000128-M01,AACR-H0000142-M01,AACR-H0001104-M01,62,CBLB,CUX1,TP53,False,False,True,False,,,True,False
AACR-H0000172-M01,AACR-H0000920-M01,AACR-H0000368-M01,62,CBLB,KIT,KIT,True,False,True,False,True,True,True,True
AACR-H0000345-M01,AACR-H0000178-M01,AACR-H0000273-M01,62,PDGFRA,NOTCH1,JAK3,False,False,False,False,,,,False
AACR-H0000158-M01,AACR-H0000250-M01,AACR-H0000573-M01,62,NOTCH1,PTEN,KRAS,True,False,False,False,True,,,False
AACR-H0000345-M01,AACR-H0000203-M01,AACR-H0000336-M01,62,PDGFRA,SETBP1,JAK3,False,False,True,False,,,True,False
AACR-H0000128-M01,AACR-H0000172-M01,AACR-H0000920-M01,62,CBLB,CBLB,KIT,False,True,False,False,,True,True,False
AACR-H0000345-M01,AACR-H0000203-M01,AACR-H0000339-M01,62,PDGFRA,SETBP1,JAK3,False,False,True,False,,,True,False
AACR-H0000172-M01,AACR-H0000145-M01,AACR-H0000940-M01,62,CBLB,GATA2,KRAS,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0000142-M01,AACR-H0001109-M01,62,CBLB,CUX1,TP53,False,False,True,False,,,True,False
AACR-H0000128-M01,AACR-H0000251-M01,AACR-H0000643-M01,62,CBLB,CUX1,WT1,False,True,True,False,,True,True,False
AACR-H0000145-M01,AACR-H0000354-M01,AACR-H0000336-M01,62,GATA2,RAD21,JAK3,True,True,True,True,True,True,True,True
AACR-H0000359-M01,AACR-H0000137-M01,AACR-H0000339-M01,62,IDH2,SRSF2,JAK3,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0001109-M01,AACR-H0000132-M01,62,CUX1,TP53,RUNX1,True,True,False,False,True,True,,False
AACR-H0000122-M01,AACR-H0000579-M01,AACR-H0000273-M01,62,PDGFRA,PDGFRA,JAK3,True,False,False,False,True,,,False
AACR-H0000145-M01,AACR-H0000393-M01,AACR-H0000273-M01,62,GATA2,JAK2,JAK3,True,False,False,False,True,,,False
AACR-H0000145-M01,AACR-H0000354-M01,AACR-H0000339-M01,62,GATA2,RAD21,JAK3,True,True,True,True,True,True,True,True
AACR-H0000145-M01,AACR-H0000920-M01,AACR-H0000158-M01,62,GATA2,KIT,NOTCH1,True,False,True,False,True,True,True,True
AACR-H0000359-M01,AACR-H0000137-M01,AACR-H0000336-M01,62,IDH2,SRSF2,JAK3,True,True,True,True,True,True,True,True
AACR-H0000393-M01,AACR-H0000166-M01,AACR-H0000273-M01,62,JAK2,NOTCH1,JAK3,False,True,False,False,,True,,False
AACR-H0000168-M01,AACR-H0000643-M01,AACR-H0000198-M01,62,NOTCH1,WT1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000251-M01,AACR-H0000640-M01,AACR-H0000137-M01,62,CUX1,WT1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000258-M01,AACR-H0000133-M01,AACR-H0000537-M01,62,CUX1,CUX1,SETBP1,True,True,False,False,True,True,,False
AACR-H0000586-M01,AACR-H0000238-M01,AACR-H0000133-M01,62,GATA2,NPM1,CUX1,True,False,True,False,True,,True,False
AACR-H0000122-M01,AACR-H0000920-M01,AACR-H0000198-M01,62,PDGFRA,KIT,RUNX1,True,False,False,False,True,True,,False
AACR-H0000359-M01,AACR-H0000273-M01,AACR-H0000198-M01,62,IDH2,JAK3,RUNX1,True,False,False,False,True,,,False
AACR-H0000122-M01,AACR-H0000142-M01,AACR-H0001109-M01,62,PDGFRA,CUX1,TP53,True,False,True,False,True,,True,False
AACR-H0000579-M01,AACR-H0000123-M01,AACR-H0000273-M01,62,PDGFRA,SMC3,JAK3,False,True,False,False,,True,,False
AACR-H0000586-M01,AACR-H0000238-M01,AACR-H0000137-M01,62,GATA2,NPM1,SRSF2,True,False,True,False,True,,True,False
AACR-H0000172-M01,AACR-H0000920-M01,AACR-H0000123-M01,62,CBLB,KIT,SMC3,True,False,True,False,True,True,True,True
AACR-H0000172-M01,AACR-H0000940-M01,AACR-H0000132-M01,62,CBLB,KRAS,RUNX1,True,True,False,False,True,True,,False
AACR-H0000920-M01,AACR-H0000166-M01,AACR-H0000136-M01,62,KIT,NOTCH1,FLT3,False,True,True,False,True,True,True,True
AACR-H0000250-M01,AACR-H0000136-M01,AACR-H0000537-M01,62,PTEN,FLT3,SETBP1,False,True,False,False,,True,,False
AACR-H0000251-M01,AACR-H0000640-M01,AACR-H0000136-M01,62,CUX1,WT1,FLT3,True,False,True,False,True,,True,False
AACR-H0000342-M01,AACR-H0000258-M01,AACR-H0000203-M01,62,CSF3R,CUX1,SETBP1,False,True,False,False,,True,,False
AACR-H0000368-M01,AACR-H0000215-M01,AACR-H0000359-M01,62,KIT,NOTCH1,IDH2,True,False,True,False,True,True,True,True
AACR-H0000345-M01,AACR-H0000393-M01,AACR-H0000137-M01,62,PDGFRA,JAK2,SRSF2,False,False,True,False,,,True,False
AACR-H0000124-M01,AACR-H0001109-M01,AACR-H0000137-M01,62,CBLB,TP53,SRSF2,False,True,True,False,,True,True,False
AACR-H0000166-M01,AACR-H0000640-M01,AACR-H0000198-M01,62,NOTCH1,WT1,RUNX1,True,False,False,False,True,,,False
AACR-H0000920-M01,AACR-H0000168-M01,AACR-H0000136-M01,62,KIT,NOTCH1,FLT3,False,True,True,False,True,True,True,True
AACR-H0000920-M01,AACR-H0000118-M01,AACR-H0000198-M01,62,KIT,SRSF2,RUNX1,False,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000920-M01,AACR-H0000118-M01,62,CBLB,KIT,SRSF2,True,False,True,False,True,True,True,True
AACR-H0000128-M01,AACR-H0001104-M01,AACR-H0000137-M01,62,CBLB,TP53,SRSF2,False,True,True,False,,True,True,False
AACR-H0001102-M01,AACR-H0000128-M01,AACR-H0000133-M01,62,CSF3R,CBLB,CUX1,False,False,True,False,,,True,False
AACR-H0000342-M01,AACR-H0000345-M01,AACR-H0000168-M01,62,CSF3R,PDGFRA,NOTCH1,False,False,True,False,,,True,False
AACR-H0000158-M01,AACR-H0000640-M01,AACR-H0000198-M01,62,NOTCH1,WT1,RUNX1,True,False,False,False,True,,,False
AACR-H0001109-M01,AACR-H0001104-M01,AACR-H0000137-M01,62,TP53,TP53,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000920-M01,AACR-H0000142-M01,AACR-H0000198-M01,62,KIT,CUX1,RUNX1,False,False,False,False,True,,,False
AACR-H0000147-M01,AACR-H0000345-M01,AACR-H0000325-M01,62,NRAS,PDGFRA,CBL,True,False,False,False,True,,,False
AACR-H0000147-M01,AACR-H0000345-M01,AACR-H0000354-M01,62,NRAS,PDGFRA,RAD21,True,False,True,False,True,,True,False
AACR-H0000122-M01,AACR-H0000537-M01,AACR-H0000273-M01,62,PDGFRA,SETBP1,JAK3,True,False,False,False,True,,,False
AACR-H0000251-M01,AACR-H0000123-M01,AACR-H0000643-M01,62,CUX1,SMC3,WT1,True,True,True,True,True,True,True,True
AACR-H0000614-M01,AACR-H0000250-M01,AACR-H0000123-M01,62,GATA2,PTEN,SMC3,True,False,True,False,True,,True,False
AACR-H0000614-M01,AACR-H0000250-M01,AACR-H0000118-M01,62,GATA2,PTEN,SRSF2,True,False,True,False,True,,True,False
AACR-H0000579-M01,AACR-H0000238-M01,AACR-H0000158-M01,62,PDGFRA,NPM1,NOTCH1,False,False,True,False,,,True,False
AACR-H0000142-M01,AACR-H0000359-M01,AACR-H0000339-M01,62,CUX1,IDH2,JAK3,False,True,True,False,,True,True,False
AACR-H0000573-M01,AACR-H0000136-M01,AACR-H0000226-M01,62,KRAS,FLT3,ZRSR2,False,True,False,False,,True,True,False
AACR-H0000124-M01,AACR-H0000600-M01,AACR-H0000251-M01,62,CBLB,NPM1,CUX1,False,True,True,False,,True,True,False
AACR-H0000122-M01,AACR-H0000251-M01,AACR-H0000643-M01,62,PDGFRA,CUX1,WT1,True,True,True,True,True,True,True,True
AACR-H0000251-M01,AACR-H0000133-M01,AACR-H0000537-M01,62,CUX1,CUX1,SETBP1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000614-M01,AACR-H0000250-M01,62,CBLB,GATA2,PTEN,False,True,False,False,,True,,False
AACR-H0000158-M01,AACR-H0000940-M01,AACR-H0000136-M01,62,NOTCH1,KRAS,FLT3,True,True,True,True,True,True,True,True
AACR-H0000342-M01,AACR-H0000345-M01,AACR-H0000166-M01,62,CSF3R,PDGFRA,NOTCH1,False,False,True,False,,,True,False
AACR-H0000185-M01,AACR-H0000172-M01,AACR-H0000640-M01,62,CSF3R,CBLB,WT1,True,True,False,False,True,True,,False
AACR-H0000614-M01,AACR-H0000250-M01,AACR-H0000137-M01,62,GATA2,PTEN,SRSF2,True,False,True,False,True,,True,False
AACR-H0000258-M01,AACR-H0000393-M01,AACR-H0000198-M01,62,CUX1,JAK2,RUNX1,True,False,False,False,True,,,False
AACR-H0000123-M01,AACR-H0001109-M01,AACR-H0000137-M01,62,SMC3,TP53,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000123-M01,AACR-H0000537-M01,AACR-H0000273-M01,62,SMC3,SETBP1,JAK3,True,False,False,False,True,,,False
AACR-H0000258-M01,AACR-H0000393-M01,AACR-H0000203-M01,62,CUX1,JAK2,SETBP1,True,False,False,False,True,,,False
AACR-H0000142-M01,AACR-H0001109-M01,AACR-H0001104-M01,62,CUX1,TP53,TP53,False,True,True,False,,True,True,False
AACR-H0000147-M01,AACR-H0000537-M01,AACR-H0000226-M01,62,NRAS,SETBP1,ZRSR2,True,False,False,False,True,,True,False
AACR-H0000920-M01,AACR-H0000368-M01,AACR-H0000198-M01,62,KIT,KIT,RUNX1,False,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000122-M01,AACR-H0000920-M01,62,CBLB,PDGFRA,KIT,True,True,False,False,True,True,True,True
AACR-H0000614-M01,AACR-H0000122-M01,AACR-H0000250-M01,62,GATA2,PDGFRA,PTEN,True,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000368-M01,AACR-H0000359-M01,62,CBLB,KIT,IDH2,True,True,True,True,True,True,True,True
AACR-H0000920-M01,AACR-H0000123-M01,AACR-H0000198-M01,62,KIT,SMC3,RUNX1,False,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000579-M01,AACR-H0000273-M01,62,CBLB,PDGFRA,JAK3,False,False,False,False,,,,False
AACR-H0000147-M01,AACR-H0000251-M01,AACR-H0000643-M01,62,NRAS,CUX1,WT1,True,True,True,True,True,True,True,True
AACR-H0000393-M01,AACR-H0000168-M01,AACR-H0000273-M01,62,JAK2,NOTCH1,JAK3,False,True,False,False,,True,,False
AACR-H0000342-M01,AACR-H0000345-M01,AACR-H0000180-M01,62,CSF3R,PDGFRA,NOTCH1,False,False,False,False,,,,False
AACR-H0000251-M01,AACR-H0000354-M01,AACR-H0000226-M01,62,CUX1,RAD21,ZRSR2,True,True,False,False,True,True,True,True
AACR-H0000158-M01,AACR-H0000643-M01,AACR-H0000198-M01,62,NOTCH1,WT1,RUNX1,True,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0001104-M01,AACR-H0000118-M01,62,CUX1,TP53,SRSF2,False,True,True,False,,True,True,False
AACR-H0000251-M01,AACR-H0000258-M01,AACR-H0000640-M01,62,CUX1,CUX1,WT1,True,True,False,False,True,True,,False
AACR-H0000579-M01,AACR-H0000118-M01,AACR-H0000273-M01,62,PDGFRA,SRSF2,JAK3,False,True,False,False,,True,,False
AACR-H0001109-M01,AACR-H0000118-M01,AACR-H0000137-M01,62,TP53,SRSF2,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000614-M01,AACR-H0000137-M01,AACR-H0000226-M01,62,GATA2,SRSF2,ZRSR2,True,True,False,False,True,True,True,True
AACR-H0000124-M01,AACR-H0000142-M01,AACR-H0001104-M01,62,CBLB,CUX1,TP53,False,False,True,False,,,True,False
AACR-H0000251-M01,AACR-H0000393-M01,AACR-H0000203-M01,62,CUX1,JAK2,SETBP1,True,False,False,False,True,,,False
AACR-H0000600-M01,AACR-H0000215-M01,AACR-H0000203-M01,62,NPM1,NOTCH1,SETBP1,True,False,False,False,True,True,,False
AACR-H0000600-M01,AACR-H0000251-M01,AACR-H0000133-M01,62,NPM1,CUX1,CUX1,True,True,True,True,True,True,True,True
AACR-H0000345-M01,AACR-H0000354-M01,AACR-H0000180-M01,62,PDGFRA,RAD21,NOTCH1,False,True,False,False,,True,,False
AACR-H0000251-M01,AACR-H0000393-M01,AACR-H0000226-M01,62,CUX1,JAK2,ZRSR2,True,False,False,False,True,,True,False
AACR-H0000185-M01,AACR-H0000614-M01,AACR-H0000238-M01,62,CSF3R,GATA2,NPM1,True,True,False,False,True,True,,False
AACR-H0000124-M01,AACR-H0000142-M01,AACR-H0001109-M01,62,CBLB,CUX1,TP53,False,False,True,False,,,True,False
AACR-H0000579-M01,AACR-H0000238-M01,AACR-H0000142-M01,62,PDGFRA,NPM1,CUX1,False,False,False,False,,,,False
AACR-H0000600-M01,AACR-H0000251-M01,AACR-H0000123-M01,62,NPM1,CUX1,SMC3,True,True,True,True,True,True,True,True
AACR-H0000133-M01,AACR-H0000250-M01,AACR-H0000537-M01,62,CUX1,PTEN,SETBP1,True,False,False,False,True,,,False
AACR-H0000600-M01,AACR-H0000251-M01,AACR-H0000136-M01,62,NPM1,CUX1,FLT3,True,True,True,True,True,True,True,True
AACR-H0000600-M01,AACR-H0000251-M01,AACR-H0000118-M01,62,NPM1,CUX1,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000251-M01,AACR-H0000133-M01,AACR-H0000643-M01,62,CUX1,CUX1,WT1,True,True,True,True,True,True,True,True
AACR-H0000128-M01,AACR-H0001109-M01,AACR-H0000137-M01,62,CBLB,TP53,SRSF2,False,True,True,False,,True,True,False
AACR-H0000142-M01,AACR-H0001109-M01,AACR-H0000118-M01,62,CUX1,TP53,SRSF2,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0000920-M01,AACR-H0000198-M01,62,CBLB,KIT,RUNX1,False,False,False,False,,True,,False
AACR-H0000123-M01,AACR-H0001104-M01,AACR-H0000137-M01,62,SMC3,TP53,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000238-M01,AACR-H0000393-M01,AACR-H0000215-M01,62,NPM1,JAK2,NOTCH1,False,False,False,False,,,True,False
AACR-H0000185-M01,AACR-H0000920-M01,AACR-H0000123-M01,61,CSF3R,KIT,SMC3,True,False,True,False,True,True,True,True
AACR-H0001204-M01,AACR-H0001216-M01,AACR-H0000123-M01,61,SMC3,SMC3,SMC3,True,True,True,True,True,True,True,True
AACR-H0000258-M01,AACR-H0000136-M01,AACR-H0000537-M01,61,CUX1,FLT3,SETBP1,True,True,False,False,True,True,,False
AACR-H0000158-M01,AACR-H0000250-M01,AACR-H0000640-M01,61,NOTCH1,PTEN,WT1,True,False,False,False,True,,,False
AACR-H0000238-M01,AACR-H0000251-M01,AACR-H0000339-M01,61,NPM1,CUX1,JAK3,False,True,True,False,,True,True,False
AACR-H0000600-M01,AACR-H0000251-M01,AACR-H0000258-M01,61,NPM1,CUX1,CUX1,True,True,True,True,True,True,True,True
AACR-H0000368-M01,AACR-H0000258-M01,AACR-H0000226-M01,61,KIT,CUX1,ZRSR2,True,True,False,False,True,True,True,True
AACR-H0000354-M01,AACR-H0000158-M01,AACR-H0000325-M01,61,RAD21,NOTCH1,CBL,True,True,False,False,True,True,,False
AACR-H0000920-M01,AACR-H0000133-M01,AACR-H0000198-M01,61,KIT,CUX1,RUNX1,False,True,False,False,True,True,,False
AACR-H0000251-M01,AACR-H0000258-M01,AACR-H0000573-M01,61,CUX1,CUX1,KRAS,True,True,False,False,True,True,,False
AACR-H0000316-M01,AACR-H0000124-M01,AACR-H0000359-M01,61,SF3B1,CBLB,IDH2,True,False,True,False,True,,True,False
AACR-H0000342-M01,AACR-H0000250-M01,AACR-H0000198-M01,61,CSF3R,PTEN,RUNX1,False,False,False,False,,,,False
AACR-H0000258-M01,AACR-H0000640-M01,AACR-H0000643-M01,61,CUX1,WT1,WT1,True,False,True,False,True,,True,False
AACR-H0000586-M01,AACR-H0000203-M01,AACR-H0000198-M01,61,GATA2,SETBP1,RUNX1,True,False,False,False,True,,,False
AACR-H0000166-M01,AACR-H0000250-M01,AACR-H0000537-M01,61,NOTCH1,PTEN,SETBP1,True,False,False,False,True,,,False
AACR-H0000251-M01,AACR-H0000640-M01,AACR-H0000132-M01,61,CUX1,WT1,RUNX1,True,False,False,False,True,,,False
AACR-H0000258-M01,AACR-H0000339-M01,AACR-H0000198-M01,61,CUX1,JAK3,RUNX1,True,True,False,False,True,True,,False
AACR-H0000172-M01,AACR-H0000354-M01,AACR-H0000325-M01,61,CBLB,RAD21,CBL,True,True,False,False,True,True,,False
AACR-H0000168-M01,AACR-H0000250-M01,AACR-H0000537-M01,61,NOTCH1,PTEN,SETBP1,True,False,False,False,True,,,False
AACR-H0000122-M01,AACR-H0000258-M01,AACR-H0000573-M01,61,PDGFRA,CUX1,KRAS,True,True,False,False,True,True,,False
AACR-H0000251-M01,AACR-H0000258-M01,AACR-H0000643-M01,61,CUX1,CUX1,WT1,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0001109-M01,AACR-H0000132-M01,61,CUX1,TP53,RUNX1,False,True,False,False,,True,,False
AACR-H0000579-M01,AACR-H0000258-M01,AACR-H0000158-M01,61,PDGFRA,CUX1,NOTCH1,False,True,True,False,,True,True,False
AACR-H0000643-M01,AACR-H0000203-M01,AACR-H0000198-M01,61,WT1,SETBP1,RUNX1,True,False,False,False,True,,,False
AACR-H0000124-M01,AACR-H0001217-M01,AACR-H0000123-M01,61,CBLB,SMC3,SMC3,False,True,True,False,,True,True,False
AACR-H0000124-M01,AACR-H0001217-M01,AACR-H0000118-M01,61,CBLB,SMC3,SRSF2,False,True,True,False,,True,True,False
AACR-H0000158-M01,AACR-H0000250-M01,AACR-H0000643-M01,61,NOTCH1,PTEN,WT1,True,False,True,False,True,,True,False
AACR-H0000316-M01,AACR-H0000345-M01,AACR-H0000226-M01,61,SF3B1,PDGFRA,ZRSR2,True,False,False,False,True,,True,False
AACR-H0000238-M01,AACR-H0000359-M01,AACR-H0000226-M01,61,NPM1,IDH2,ZRSR2,False,True,False,False,,True,True,False
AACR-H0000158-M01,AACR-H0000359-M01,AACR-H0000336-M01,61,NOTCH1,IDH2,JAK3,True,True,True,True,True,True,True,True
AACR-H0000586-M01,AACR-H0000251-M01,AACR-H0000166-M01,61,GATA2,CUX1,NOTCH1,True,True,True,True,True,True,True,True
AACR-H0000238-M01,AACR-H0000251-M01,AACR-H0000336-M01,61,NPM1,CUX1,JAK3,False,True,True,False,,True,True,False
AACR-H0001204-M01,AACR-H0001217-M01,AACR-H0000118-M01,61,SMC3,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000178-M01,AACR-H0000940-M01,61,CBLB,NOTCH1,KRAS,False,False,True,False,,,True,False
AACR-H0000368-M01,AACR-H0000123-M01,AACR-H0000336-M01,61,KIT,SMC3,JAK3,True,True,True,True,True,True,True,True
AACR-H0000614-M01,AACR-H0000133-M01,AACR-H0000250-M01,61,GATA2,CUX1,PTEN,True,True,False,False,True,True,,False
AACR-H0000158-M01,AACR-H0000940-M01,AACR-H0000132-M01,61,NOTCH1,KRAS,RUNX1,True,True,False,False,True,True,,False
AACR-H0000142-M01,AACR-H0000250-M01,AACR-H0000573-M01,61,CUX1,PTEN,KRAS,False,False,False,False,,,,False
AACR-H0000258-M01,AACR-H0000250-M01,AACR-H0000325-M01,61,CUX1,PTEN,CBL,True,False,False,False,True,,,False
AACR-H0000185-M01,AACR-H0000920-M01,AACR-H0000118-M01,61,CSF3R,KIT,SRSF2,True,False,True,False,True,True,True,True
AACR-H0000124-M01,AACR-H0001204-M01,AACR-H0000118-M01,61,CBLB,SMC3,SRSF2,False,True,True,False,,True,True,False
AACR-H0001204-M01,AACR-H0001216-M01,AACR-H0000118-M01,61,SMC3,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0001204-M01,AACR-H0000123-M01,61,CBLB,SMC3,SMC3,False,True,True,False,,True,True,False
AACR-H0000579-M01,AACR-H0000251-M01,AACR-H0000180-M01,61,PDGFRA,CUX1,NOTCH1,False,True,False,False,,True,,False
AACR-H0000122-M01,AACR-H0001217-M01,AACR-H0001216-M01,61,PDGFRA,SMC3,SMC3,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000136-M01,AACR-H0001109-M01,61,CBLB,FLT3,TP53,False,True,True,False,,True,True,False
AACR-H0000172-M01,AACR-H0000573-M01,AACR-H0000198-M01,61,CBLB,KRAS,RUNX1,True,False,False,False,True,,,False
AACR-H0000185-M01,AACR-H0000586-M01,AACR-H0000215-M01,61,CSF3R,GATA2,NOTCH1,True,True,False,False,True,True,True,True
AACR-H0000124-M01,AACR-H0001216-M01,AACR-H0000118-M01,61,CBLB,SMC3,SRSF2,False,True,True,False,,True,True,False
AACR-H0000122-M01,AACR-H0001204-M01,AACR-H0001216-M01,61,PDGFRA,SMC3,SMC3,True,True,True,True,True,True,True,True
AACR-H0000586-M01,AACR-H0000180-M01,AACR-H0000250-M01,61,GATA2,NOTCH1,PTEN,True,False,False,False,True,,,False
AACR-H0000920-M01,AACR-H0000136-M01,AACR-H0000137-M01,61,KIT,FLT3,SRSF2,False,True,True,False,True,True,True,True
AACR-H0001109-M01,AACR-H0000137-M01,AACR-H0000132-M01,61,TP53,SRSF2,RUNX1,True,True,False,False,True,True,,False
AACR-H0000133-M01,AACR-H0000359-M01,AACR-H0000336-M01,61,CUX1,IDH2,JAK3,True,True,True,True,True,True,True,True
AACR-H0000172-M01,AACR-H0000940-M01,AACR-H0000137-M01,61,CBLB,KRAS,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000600-M01,AACR-H0000258-M01,61,CBLB,NPM1,CUX1,False,True,True,False,,True,True,False
AACR-H0000185-M01,AACR-H0000122-M01,AACR-H0000920-M01,61,CSF3R,PDGFRA,KIT,True,True,False,False,True,True,True,True
AACR-H0000920-M01,AACR-H0000178-M01,AACR-H0000136-M01,61,KIT,NOTCH1,FLT3,False,False,True,False,True,,True,False
AACR-H0000316-M01,AACR-H0000122-M01,AACR-H0000359-M01,61,SF3B1,PDGFRA,IDH2,True,True,True,True,True,True,True,True
AACR-H0000142-M01,AACR-H0000158-M01,AACR-H0000940-M01,61,CUX1,NOTCH1,KRAS,False,True,True,False,,True,True,False
AACR-H0000136-M01,AACR-H0000359-M01,AACR-H0000336-M01,61,FLT3,IDH2,JAK3,True,True,True,True,True,True,True,True
AACR-H0000600-M01,AACR-H0000203-M01,AACR-H0000198-M01,61,NPM1,SETBP1,RUNX1,True,False,False,False,True,,,False
AACR-H0000124-M01,AACR-H0001216-M01,AACR-H0000123-M01,61,CBLB,SMC3,SMC3,False,True,True,False,,True,True,False
AACR-H0000122-M01,AACR-H0001216-M01,AACR-H0000118-M01,61,PDGFRA,SMC3,SRSF2,True,True,True,True,True,True,True,True
AACR-H0000122-M01,AACR-H0001204-M01,AACR-H0000123-M01,61,PDGFRA,SMC3,SMC3,True,True,True,True,True,True,True,True
AACR-H0000124-M01,AACR-H0000136-M01,AACR-H0001104-M01,61,CBLB,FLT3,TP53,False,True,True,False,,True,True,False
AACR-H0001216-M01,AACR-H0000123-M01,AACR-H0000118-M01,61,SMC3,SMC3,SRSF2,True,True,True,True,True,True,True,True
